study,parameter,parameter_label,problem,n_var,run_idx,seed,pop_size,n_gen,stagnation_patience,initial_mean_F,initial_mean_CR,final_mean_F,final_mean_CR,mean_F_gen30,mean_CR_gen30,mean_F_gen50,mean_CR_gen50,IGD,HV,runtime_seconds,restart_count
stagnation_patience,stagnation_patience,25,zdt4,10,13,55,100,200,25,0.65,0.5,0.833438880367399,0.2565462255833428,0.718822871315746,0.46110749807413426,0.7942161289504747,0.3933310918209002,0.005499032713005403,0.866821562172468,1.8076223000007303,0
stagnation_patience,stagnation_patience,25,zdt4,10,14,56,100,200,25,0.65,0.5,0.7724469242433827,0.3697688057078633,0.6496224872640429,0.4747405050142778,0.6907911622908707,0.4461833084316856,0.005173465325746177,0.8679247336244504,1.7062081999993097,0
stagnation_patience,stagnation_patience,25,zdt4,10,15,57,100,200,25,0.65,0.5,0.8245955724784663,0.3843452113794962,0.7301970849537465,0.4678083208929359,0.7107162148836742,0.4108289601305856,0.006677736413928662,0.865025215104091,1.6772003000005498,0
stagnation_patience,stagnation_patience,25,zdt4,10,16,58,100,200,25,0.65,0.5,0.6353470548804355,0.5087546260007864,0.7248513895369127,0.5137869373724305,0.7632238204738317,0.4919737803718081,0.004215714074428355,0.8700858569699186,1.7022421000001486,1
stagnation_patience,stagnation_patience,25,zdt4,10,17,59,100,200,25,0.65,0.5,0.8067995060718698,0.38132499787740043,0.7765475306730879,0.5030172872065835,0.857925730309832,0.4660299393327088,0.012439632248633325,0.8557286497250572,1.8071800999996412,0
stagnation_patience,stagnation_patience,25,zdt4,10,18,60,100,200,25,0.65,0.5,0.7862630535472286,0.5144522480611011,0.6393904625330566,0.5578527449887832,0.6121359515260475,0.5612064492712052,0.004929761760853503,0.8687840991500604,1.7545387999998638,0
stagnation_patience,stagnation_patience,25,zdt4,10,19,61,100,200,25,0.65,0.5,0.7818367095273712,0.46133229434348777,0.632557994609692,0.4927446053224641,0.7322140004138783,0.485547048844793,0.0052032829161165126,0.8685825338506002,1.7933881999997539,0
stagnation_patience,stagnation_patience,25,zdt4,10,20,62,100,200,25,0.65,0.5,0.7565957392398186,0.5324482639877485,0.8379398083169864,0.46990367552854617,0.9224010071752762,0.5023679056976258,0.006626343312483308,0.865309572957877,1.8433698999997432,0
stagnation_patience,stagnation_patience,25,zdt4,10,21,63,100,200,25,0.65,0.5,0.7887056567784723,0.4819102134516114,0.660635481503165,0.5562168843403329,0.7649294741652801,0.5289616027990733,0.007531426942765773,0.8634377349724448,1.8161031999998158,0
stagnation_patience,stagnation_patience,25,zdt4,10,22,64,100,200,25,0.65,0.5,0.809340510116372,0.3666778103154462,0.7549302843477929,0.5563788374341254,0.9167620491450602,0.44985481720006476,0.006991117869886737,0.864448277389358,1.7751682999996774,0
stagnation_patience,stagnation_patience,25,zdt4,10,23,65,100,200,25,0.65,0.5,0.7990738428021978,0.4148422867577016,0.6527444660559473,0.49068352234618245,0.7400427518058439,0.5006437147613834,0.005831850124272013,0.8663347051800893,1.8881022000005032,0
stagnation_patience,stagnation_patience,25,zdt4,10,24,66,100,200,25,0.65,0.5,0.7692018195777446,0.5739836292790259,0.6379489997832125,0.535999702540959,0.7063921559335647,0.5404455152051907,0.007584479570511935,0.8636209319316339,1.79639700000007,0
stagnation_patience,stagnation_patience,25,zdt4,10,25,67,100,200,25,0.65,0.5,0.5381472036153824,0.5028528308026846,0.8054685718528625,0.49321373277441155,0.821637605567026,0.46594496975248045,0.011469429052204773,0.8604461732152852,1.8678359000005003,1
stagnation_patience,stagnation_patience,25,zdt4,10,26,68,100,200,25,0.65,0.5,0.8092467488651416,0.4140444692534226,0.788793957498722,0.4805872384601367,0.8945118587718678,0.4847800527103874,0.0051091053880279935,0.8679429396383641,1.8290591999993921,0
stagnation_patience,stagnation_patience,25,zdt4,10,27,69,100,200,25,0.65,0.5,0.5606137375347234,0.5074690118692049,0.6563803395044622,0.494988357456375,0.6919612824379591,0.49515193077409414,0.005591928092125736,0.8691767996114913,1.6945751000002929,3
stagnation_patience,stagnation_patience,25,zdt4,10,28,70,100,200,25,0.65,0.5,0.7987725930755283,0.5178332264005265,0.6491572267491134,0.48401474133703026,0.6867199943855508,0.5136113269900668,0.004661774216355814,0.8687917863182396,1.699979600000006,0
stagnation_patience,stagnation_patience,25,zdt4,10,29,71,100,200,25,0.65,0.5,0.8136605006228091,0.4482412380738514,0.6802006532163827,0.48836951843414167,0.7937604393119269,0.5276156949823593,0.005619048089331138,0.8671777195478354,1.7764470000001893,0
stagnation_patience,stagnation_patience,25,zdt6,10,0,42,100,200,25,0.65,0.5,0.685436722739688,0.5261001238956494,0.725741610356282,0.4348822428539358,0.7510160297487326,0.43236471719067626,0.003698295330798278,0.4385767669561367,1.5511286000000837,3
stagnation_patience,stagnation_patience,25,zdt6,10,1,43,100,200,25,0.65,0.5,0.5366036549850719,0.5116278092062967,0.6766477810665534,0.4969314779101307,0.7569371748833245,0.46046422622997807,0.00467044077133803,0.4371272838302755,1.5999713000001066,2
stagnation_patience,stagnation_patience,25,zdt6,10,2,44,100,200,25,0.65,0.5,0.6576986545924478,0.509210136096264,0.7672554581587573,0.48691433485888735,0.8137093842077364,0.4794206003399267,0.0036644978376580623,0.4384735553701376,1.5423562999994829,2
stagnation_patience,stagnation_patience,25,zdt6,10,3,45,100,200,25,0.65,0.5,0.5281715354290646,0.5085318438353088,0.7194793422255855,0.49970915706584446,0.805396553557618,0.5139202820632075,0.006315170945356594,0.43540214727299026,1.686910700000226,4
stagnation_patience,stagnation_patience,25,zdt6,10,4,46,100,200,25,0.65,0.5,0.5012764396803373,0.49082492729726307,0.6663159330956965,0.5083294629762684,0.775858676130963,0.5175974907972342,0.011865934052906505,0.42886153318855624,1.5727896999997029,3
stagnation_patience,stagnation_patience,25,zdt6,10,5,47,100,200,25,0.65,0.5,0.8195973901776858,0.5391987640469473,0.5839348691975542,0.46752965226609544,0.6881475661248027,0.45823891067714745,0.004130938907098013,0.4378532047240874,1.55323799999951,1
stagnation_patience,stagnation_patience,25,zdt6,10,6,48,100,200,25,0.65,0.5,0.5895221421955269,0.5087559254078348,0.6744135315862307,0.49365528540704506,0.7776406251942242,0.5133631744936699,0.003470185241238854,0.4382119757885541,1.6329090999997788,4
stagnation_patience,stagnation_patience,25,zdt6,10,7,49,100,200,25,0.65,0.5,0.6053558451527672,0.5086839410390357,0.7480461958728759,0.5476657939296081,0.735989194736617,0.548861414031566,0.004089522696135321,0.4380521952052776,1.6832095999998273,3
stagnation_patience,stagnation_patience,25,zdt6,10,8,50,100,200,25,0.65,0.5,0.6859500443834645,0.5150876717298354,0.7211049577963993,0.43133024171956974,0.7560231774294215,0.4589100155822013,0.0035072386452672383,0.4381982931392848,1.5731189999996786,2
stagnation_patience,stagnation_patience,25,zdt6,10,9,51,100,200,25,0.65,0.5,0.6602318906727369,0.5201140822781124,0.70246396765565,0.46858595814557,0.7655202953674844,0.49138637762468607,0.004035807088807838,0.4383160648379986,1.684567500000412,2
stagnation_patience,stagnation_patience,25,zdt6,10,10,52,100,200,25,0.65,0.5,0.6378019771600887,0.5212194984508857,0.5995909576914599,0.5762853973651647,0.7224884226394432,0.5883006567671382,0.003920275350746976,0.43815858474063946,1.6488577999998597,2
stagnation_patience,stagnation_patience,25,zdt6,10,11,53,100,200,25,0.65,0.5,0.6668125045593726,0.5090115633534632,0.681514076642088,0.4679804183699541,0.802057812660863,0.4635832773585457,0.004209190939571543,0.4377966486872541,1.3752242999998998,3
stagnation_patience,stagnation_patience,25,zdt6,10,12,54,100,200,25,0.65,0.5,0.714916441477228,0.5209934581869109,0.7157280734998634,0.4586212190128722,0.7722998595532147,0.44639782371809533,0.004301896422660535,0.4380430448906214,1.310771499999646,1
stagnation_patience,stagnation_patience,25,zdt6,10,13,55,100,200,25,0.65,0.5,0.5667361199888056,0.4982587061577493,0.6303906164855928,0.5352383970441154,0.771283770928544,0.5049585343248244,0.004161879031825285,0.4379560889113248,1.377132800000254,2
stagnation_patience,stagnation_patience,25,zdt6,10,14,56,100,200,25,0.65,0.5,0.6215071179858491,0.5089059807996376,0.7050679997888701,0.5054609465541774,0.7789473461336381,0.5178744908190546,0.003636530366840499,0.43862745463540104,1.509743399999934,1
stagnation_patience,stagnation_patience,25,zdt6,10,15,57,100,200,25,0.65,0.5,0.6124955315603233,0.49682689848840444,0.6363654718076392,0.5741222098869155,0.7280926794905316,0.5858814459360183,0.004064900253569758,0.4380693844607398,1.6413675000003423,4
stagnation_patience,stagnation_patience,25,zdt6,10,16,58,100,200,25,0.65,0.5,0.5803734923896859,0.501649425485897,0.7870296828079694,0.5125250040595754,0.8082102401468738,0.5038903865955605,0.003587408138411064,0.4382820861045488,1.5945569999994404,3
stagnation_patience,stagnation_patience,25,zdt6,10,17,59,100,200,25,0.65,0.5,0.544076609980803,0.49873894646107475,0.6838428226437672,0.5671691491894679,0.7613773441486162,0.5664462524013131,0.00698174097383611,0.43471081678276874,1.6112479000003077,4
stagnation_patience,stagnation_patience,25,zdt6,10,18,60,100,200,25,0.65,0.5,0.6235613152156212,0.5114791130491555,0.7170997752273636,0.49220966955153067,0.7869427490596743,0.4789968100005894,0.0038746255161351308,0.43814663912560303,1.6000953000002482,3
stagnation_patience,stagnation_patience,25,zdt6,10,19,61,100,200,25,0.65,0.5,0.5085172486019632,0.4956040855804008,0.6569287963431605,0.5789948250062972,0.7183613963427199,0.5984146856161724,0.015124258666855234,0.42584857416870847,1.6024846000000252,3
stagnation_patience,stagnation_patience,25,zdt6,10,20,62,100,200,25,0.65,0.5,0.519524571536442,0.504337139086441,0.7086785683625726,0.5333219245299008,0.7577855359400391,0.5112959151718841,0.015582495455870014,0.42434583779038365,1.3552100999995673,3
stagnation_patience,stagnation_patience,25,zdt6,10,21,63,100,200,25,0.65,0.5,0.6489403406682757,0.5159475999817035,0.691987983994894,0.4796078444333778,0.7910000881669198,0.4698117387405407,0.00374813774956733,0.43821754046638955,1.3693307000003188,2
stagnation_patience,stagnation_patience,25,zdt6,10,22,64,100,200,25,0.65,0.5,0.5413319948250086,0.5012623670064794,0.745822861769073,0.472336545357103,0.7929904990420183,0.48575495109822564,0.0042573574826738556,0.4377295530893192,1.348649600000499,4
stagnation_patience,stagnation_patience,25,zdt6,10,23,65,100,200,25,0.65,0.5,0.5853420113247867,0.5176608675799892,0.6824321533948738,0.5398696283337343,0.7815531005590938,0.561691757134858,0.004117086194630527,0.43801944788526226,1.558364000000438,3
stagnation_patience,stagnation_patience,25,zdt6,10,24,66,100,200,25,0.65,0.5,0.6317545109044131,0.509916615634592,0.7406483146154748,0.47146112609821983,0.751003801646027,0.4672283303027838,0.003945182526024241,0.43827982125792475,1.7064942999995765,3
stagnation_patience,stagnation_patience,25,zdt6,10,25,67,100,200,25,0.65,0.5,0.6209692775955782,0.5171061988905675,0.7969107132435518,0.5228987105414755,0.8591804796474443,0.5143484719767659,0.0038724325007677618,0.4380637216366398,1.524614400000246,2
stagnation_patience,stagnation_patience,25,zdt6,10,26,68,100,200,25,0.65,0.5,0.6783010014196401,0.527939611455794,0.634222020100948,0.5780068373085276,0.7265747316913711,0.5913344271150016,0.0036522872288636617,0.43876506152306327,1.6200785000000906,4
stagnation_patience,stagnation_patience,25,zdt6,10,27,69,100,200,25,0.65,0.5,0.5098802629074868,0.5015336525687859,0.7276796362038067,0.4970989961735174,0.7681825746191417,0.5161344278965643,0.010003692639205806,0.4310780927667799,1.6158956999997827,2
stagnation_patience,stagnation_patience,25,zdt6,10,28,70,100,200,25,0.65,0.5,0.6292108842970037,0.5012910636557693,0.5732237618799199,0.5423510099467717,0.7155164160425993,0.5173050057537496,0.0036871108825725658,0.4387502636638113,1.6304911000006541,2
stagnation_patience,stagnation_patience,25,zdt6,10,29,71,100,200,25,0.65,0.5,0.604480331519608,0.5092490303686096,0.7508562715312403,0.5145879670746636,0.7622243149181583,0.548726915350966,0.003862445362592316,0.4381402190741329,1.5624213999999483,1
stagnation_patience,stagnation_patience,30,zdt1,30,0,42,100,200,30,0.65,0.5,0.5262804853129066,0.5037467378604684,0.7305089223471762,0.4846141470255487,0.7768463771233498,0.4949686352103573,0.012629240865215875,0.8598979591223612,1.6189868999999817,5
stagnation_patience,stagnation_patience,30,zdt1,30,1,43,100,200,30,0.65,0.5,0.5796453184866758,0.5053362686470506,0.7777892404472778,0.48252727630459336,0.8124043310683813,0.4880235967843731,0.004743656987755468,0.8706867731530591,1.563281800000368,5
stagnation_patience,stagnation_patience,30,zdt1,30,2,44,100,200,30,0.65,0.5,0.5442697666198769,0.516950621312544,0.7642546709366114,0.5145249557748469,0.791157963054925,0.5318179506638541,0.007044565097060085,0.8674731709427509,1.5582398000005924,5
stagnation_patience,stagnation_patience,30,zdt1,30,3,45,100,200,30,0.65,0.5,0.5304970426747758,0.5138303445440615,0.7837391143869352,0.5165895295924252,0.8128401962929772,0.5143652429831747,0.00775860506760308,0.8663408737834611,1.562053399999968,5
stagnation_patience,stagnation_patience,30,zdt1,30,4,46,100,200,30,0.65,0.5,0.6241074554307953,0.537564513939567,0.7362517190583816,0.49085067365668866,0.7907870479956153,0.5019571014705376,0.004370704216258825,0.8708670090010859,1.5779757000000245,5
stagnation_patience,stagnation_patience,30,zdt1,30,5,47,100,200,30,0.65,0.5,0.6012614690466479,0.5250824871991715,0.7913715908622271,0.5172705165832344,0.8126783747501698,0.5369655136890277,0.004384091665635664,0.870752217353752,1.578645300000062,5
stagnation_patience,stagnation_patience,30,zdt1,30,6,48,100,200,30,0.65,0.5,0.5786288878924993,0.5083790181972231,0.7419183897536201,0.5374981625788539,0.7996846493486233,0.5541001250731167,0.005397599016634699,0.8698451896362319,1.5692306999999346,5
stagnation_patience,stagnation_patience,30,zdt1,30,7,49,100,200,30,0.65,0.5,0.535869406731647,0.5042480984496048,0.7250882132300088,0.4953342318862419,0.7770512079349836,0.508211000075356,0.00756135271586327,0.8660161078508706,1.4862732999999935,5
stagnation_patience,stagnation_patience,30,zdt1,30,8,50,100,200,30,0.65,0.5,0.5018873686141707,0.5077023291117212,0.7450432017569149,0.5051917362739935,0.8053826825128683,0.523310343493841,0.01108624322573579,0.86277764308772,1.360748600000079,5
stagnation_patience,stagnation_patience,30,zdt1,30,9,51,100,200,30,0.65,0.5,0.5085646984312115,0.5037272516846413,0.7727879667365174,0.5214978471749551,0.8275235939239248,0.5392866602191059,0.012785645477690916,0.8610274285195424,1.3992424999996729,5
stagnation_patience,stagnation_patience,30,zdt1,30,10,52,100,200,30,0.65,0.5,0.5714149307525618,0.5037197954642263,0.7673716380368671,0.5404238335794374,0.8097865145819103,0.5551480265888353,0.005000594082310892,0.8705097829277814,1.5009654000004957,5
stagnation_patience,stagnation_patience,30,zdt1,30,11,53,100,200,30,0.65,0.5,0.6099743284294722,0.5217098626099287,0.7438825377214049,0.5423824445975371,0.7914841701630034,0.5550030091934645,0.004343016769790951,0.870963688892933,1.6731851000004099,5
stagnation_patience,stagnation_patience,30,zdt1,30,12,54,100,200,30,0.65,0.5,0.5753466753933993,0.5329907735185778,0.7630262072851073,0.523874050402484,0.8135398648827197,0.5338723155839309,0.004567737125488028,0.8708529585345333,1.571930699999939,5
stagnation_patience,stagnation_patience,30,zdt1,30,13,55,100,200,30,0.65,0.5,0.5627596115177094,0.5150959390471226,0.8010347292969577,0.47217668781621447,0.831197444699563,0.4902138292082817,0.005102732131453203,0.8702001764575388,1.5917081000006874,5
stagnation_patience,stagnation_patience,30,zdt1,30,14,56,100,200,30,0.65,0.5,0.5058867790320404,0.4867197541310474,0.7559173132276285,0.5270827820643212,0.7893802550398349,0.5400097990749602,0.0195826834035417,0.8526801587134696,1.5248954999997295,5
stagnation_patience,stagnation_patience,30,zdt1,30,15,57,100,200,30,0.65,0.5,0.6381058086067267,0.5159266932454325,0.7283670996949703,0.529988909363667,0.7946069237455468,0.5384052933232706,0.004381336069882036,0.8709455862400856,1.6834465000001728,5
stagnation_patience,stagnation_patience,30,zdt1,30,16,58,100,200,30,0.65,0.5,0.6236181424208118,0.5315449831328838,0.719088441181131,0.49254840655066123,0.7630813453688393,0.498038686861837,0.004128790579447042,0.8710889267921194,1.6894553000001906,5
stagnation_patience,stagnation_patience,30,zdt1,30,17,59,100,200,30,0.65,0.5,0.5698122058917224,0.5099480054419836,0.7605025112235071,0.5044055886850057,0.7841107086466448,0.5054430299220688,0.0057682525915381,0.8690050058602592,1.6561070999996446,5
stagnation_patience,stagnation_patience,30,zdt1,30,18,60,100,200,30,0.65,0.5,0.5738504024429073,0.5334255945652596,0.7529831390108315,0.4947786147494524,0.7981237894665967,0.5103456023576664,0.004025474171722564,0.8709705133228357,1.7164044999999533,5
stagnation_patience,stagnation_patience,30,zdt1,30,19,61,100,200,30,0.65,0.5,0.5738274412597254,0.5059857838527154,0.6983665886989027,0.48892438287188955,0.7641983353588466,0.5075160775777577,0.004941870127186236,0.8702885228376154,1.597881800000323,5
stagnation_patience,stagnation_patience,30,zdt1,30,20,62,100,200,30,0.65,0.5,0.513693901060938,0.5131765365507378,0.771237922474433,0.5252322744128113,0.7962494546917369,0.5491044529152191,0.00795393372381968,0.8666735426656247,1.7145611999994799,5
stagnation_patience,stagnation_patience,30,zdt1,30,21,63,100,200,30,0.65,0.5,0.5862418931074993,0.49558502947643734,0.6842809128297976,0.4654655299212514,0.7391922015093366,0.48071938300758393,0.005058340108181141,0.8703654403855089,1.6957285999997112,5
stagnation_patience,stagnation_patience,30,zdt1,30,22,64,100,200,30,0.65,0.5,0.6285059215905426,0.5266335390769943,0.7380473422192914,0.5248788446338495,0.7814578232971039,0.536215632122923,0.004219626561641647,0.8710615804823488,1.643090900000061,5
stagnation_patience,stagnation_patience,30,zdt1,30,23,65,100,200,30,0.65,0.5,0.5831367439531209,0.5262531957238642,0.713362716819237,0.5119334522801007,0.7765531394400889,0.5294366996829131,0.005196827294545017,0.8703522067569719,1.7000015999992684,5
stagnation_patience,stagnation_patience,30,zdt1,30,24,66,100,200,30,0.65,0.5,0.6062065613025955,0.510585879107915,0.8022463454380113,0.47587674410618447,0.8246276631828477,0.5058170418616931,0.0043020489437986175,0.8710857863869893,1.6388232999997854,5
stagnation_patience,stagnation_patience,30,zdt1,30,25,67,100,200,30,0.65,0.5,0.5940473783019209,0.530756963807468,0.7982867610581345,0.577440104686558,0.8210615232899585,0.5892576044863069,0.0046353646288327995,0.8709126444919503,1.6150123000006715,5
stagnation_patience,stagnation_patience,30,zdt1,30,26,68,100,200,30,0.65,0.5,0.6954040267468551,0.5245239933215706,0.6477972670647759,0.5194471819713817,0.7402196867304038,0.5497070439621917,0.004318210092911952,0.871046505171173,1.6043912999994063,4
stagnation_patience,stagnation_patience,30,zdt1,30,27,69,100,200,30,0.65,0.5,0.5656135786883566,0.522175896835597,0.7319569555161062,0.5462650008787174,0.7935077865597546,0.5593810608990833,0.004409626337119236,0.870629372711816,1.662501699999666,5
stagnation_patience,stagnation_patience,30,zdt1,30,28,70,100,200,30,0.65,0.5,0.5559505536324809,0.508110313950023,0.6768842852315382,0.48942681140495775,0.7659496137617767,0.5227719147046371,0.004295980116964656,0.8707321594253771,1.6433178999996017,5
stagnation_patience,stagnation_patience,30,zdt1,30,29,71,100,200,30,0.65,0.5,0.5978232330304118,0.5080658779554821,0.754024432196973,0.5121477976807112,0.8019051306051174,0.5240071917578065,0.004907673354701336,0.8705026554343873,1.6485468999999284,5
stagnation_patience,stagnation_patience,30,zdt2,30,0,42,100,200,30,0.65,0.5,0.6153431806247259,0.5198100730347659,0.7391129134473317,0.5328994730353589,0.7378082325772009,0.5408106339109333,0.0046647862773519086,0.5374551893595206,1.5544556000004377,3
stagnation_patience,stagnation_patience,30,zdt2,30,1,43,100,200,30,0.65,0.5,0.6737842798868663,0.5541933500073618,0.7587912011427576,0.480539824354559,0.8323536059669324,0.5240080991522311,0.004426303754877273,0.5377202370749803,1.5862658999994892,3
stagnation_patience,stagnation_patience,30,zdt2,30,2,44,100,200,30,0.65,0.5,0.6493894958627817,0.5625987784409682,0.8006306768385707,0.5011693112139555,0.8253625322402057,0.491356540219644,0.005114373634169198,0.5375076999580082,1.6441532999997435,3
stagnation_patience,stagnation_patience,30,zdt2,30,3,45,100,200,30,0.65,0.5,0.6811086821840635,0.5370937172242076,0.6521149418001349,0.4684967503118214,0.7196415317328401,0.5027987200122723,0.0050568424611321895,0.5376384173563383,1.6771644999998898,3
stagnation_patience,stagnation_patience,30,zdt2,30,4,46,100,200,30,0.65,0.5,0.5997859629709321,0.5236853219499218,0.6878797502052021,0.5074629268101988,0.7785206709135667,0.544230124550259,0.005407135745307481,0.5368077733673244,1.6713629000005312,4
stagnation_patience,stagnation_patience,30,zdt2,30,5,47,100,200,30,0.65,0.5,0.6475201447460943,0.539494601510873,0.7380389987111117,0.5127865430009154,0.7478457676557105,0.5108339402414592,0.004597029403797022,0.5377886800667864,1.6620133999995232,3
stagnation_patience,stagnation_patience,30,zdt2,30,6,48,100,200,30,0.65,0.5,0.5483645519188206,0.5050144945564643,0.7412148833131107,0.5213510799872993,0.8052400280216325,0.5403653057580722,0.009264067521237391,0.5297299472803274,1.6696891999999934,4
stagnation_patience,stagnation_patience,30,zdt2,30,7,49,100,200,30,0.65,0.5,0.5852673058666544,0.5262500948366695,0.6579042833845,0.5462786050994677,0.7468913615806857,0.5875885112270398,0.004669159638765372,0.5375712928703411,1.6538603999997576,4
stagnation_patience,stagnation_patience,30,zdt2,30,8,50,100,200,30,0.65,0.5,0.6049802850564019,0.5292306050162883,0.6184792625740977,0.49281403778873434,0.6717374870986557,0.46222818505195506,0.00516809628177196,0.5373209030730505,1.6562342999995963,3
stagnation_patience,stagnation_patience,30,zdt2,30,9,51,100,200,30,0.65,0.5,0.6781111230580426,0.5452957838561705,0.7832142818040364,0.5443970432883731,0.8276104928685764,0.5388283023910244,0.004528197234095959,0.5378416035333572,1.5995278000000326,4
stagnation_patience,stagnation_patience,30,zdt2,30,10,52,100,200,30,0.65,0.5,0.5943572436664213,0.5221624413061335,0.7568560000771647,0.5165534784925045,0.825558656161668,0.5131604307956207,0.004946335075851291,0.5374622221738732,1.6787828999995327,4
stagnation_patience,stagnation_patience,30,zdt2,30,11,53,100,200,30,0.65,0.5,0.5790115711655959,0.5066730713702023,0.6860588435541993,0.5148325017636869,0.740861170991136,0.5456303662460512,0.00432569237771929,0.5368367247849781,1.606850299999678,4
stagnation_patience,stagnation_patience,30,zdt2,30,12,54,100,200,30,0.65,0.5,0.555150484077467,0.5146589441739469,0.6287790689168271,0.5058652611037369,0.7208951011641815,0.5063073771348707,0.005240532542015858,0.5372664330480742,1.5006443000002037,3
stagnation_patience,stagnation_patience,30,zdt2,30,13,55,100,200,30,0.65,0.5,0.6946886827805488,0.5620249534921776,0.6663729846767537,0.519682635650819,0.757895860333113,0.5284523501586428,0.0041444182810756415,0.5379976458849518,1.4961526000006415,3
stagnation_patience,stagnation_patience,30,zdt2,30,14,56,100,200,30,0.65,0.5,0.6718398057679669,0.5509169082773379,0.773659200620359,0.4787663701726781,0.7961248592483257,0.48923463788132143,0.004272509402710134,0.5380804813213347,1.5019068999999945,4
stagnation_patience,stagnation_patience,30,zdt2,30,15,57,100,200,30,0.65,0.5,0.6501908102616297,0.5282139764647399,0.5371876868640802,0.4438143487385742,0.6751185309380545,0.47079779516426246,0.004938931239381725,0.538006579109541,1.5886891000000105,4
stagnation_patience,stagnation_patience,30,zdt2,30,16,58,100,200,30,0.65,0.5,0.564494985330313,0.5138936257790611,0.692469120690806,0.5458656024504918,0.7357765532272864,0.5531099419918203,0.005895037751615183,0.5360564950394321,1.5654523000002882,5
stagnation_patience,stagnation_patience,30,zdt2,30,17,59,100,200,30,0.65,0.5,0.6770454774406373,0.5302307302243983,0.7746671620877604,0.5121791931083933,0.8032223853835783,0.5185324471038666,0.004723312288772324,0.5376021923031787,1.5241873000004489,4
stagnation_patience,stagnation_patience,30,zdt2,30,18,60,100,200,30,0.65,0.5,0.6113902558378304,0.5158864395528611,0.7014167015552155,0.4662169842480626,0.679074320198549,0.4702141507381994,0.005020049731037336,0.5371951685388628,1.5326372999998057,3
stagnation_patience,stagnation_patience,30,zdt2,30,19,61,100,200,30,0.65,0.5,0.6097743750191027,0.5120917402542905,0.7258898226247349,0.5365710575884047,0.7985575076185126,0.5470765594927357,0.0045192764924852176,0.5375978052010482,1.5340476999999737,4
stagnation_patience,stagnation_patience,30,zdt2,30,20,62,100,200,30,0.65,0.5,0.5203602749872737,0.5102134356046282,0.5392888607819565,0.5041003238094224,0.6281626937831417,0.5107809204553989,0.014698503594559794,0.526479633931842,1.6063168000000587,4
stagnation_patience,stagnation_patience,30,zdt2,30,21,63,100,200,30,0.65,0.5,0.5042714601699758,0.5042255895262545,0.6618723115664256,0.5486711563275836,0.7358620118585072,0.5682146141079298,0.018663405591495163,0.5191820134557692,1.6451617999991868,5
stagnation_patience,stagnation_patience,30,zdt2,30,22,64,100,200,30,0.65,0.5,0.6547033552031053,0.5434995712185855,0.6474723732477796,0.48011582776391876,0.7316638699252974,0.5335496348359218,0.005026239515782888,0.5375079979239569,1.599419900000612,3
stagnation_patience,stagnation_patience,30,zdt2,30,23,65,100,200,30,0.65,0.5,0.691792725079728,0.5339994052999278,0.7622835832428165,0.538576391249611,0.8112009025496921,0.5455764297858868,0.004898791716936578,0.5376338904758757,1.3876166000000012,4
stagnation_patience,stagnation_patience,30,zdt2,30,24,66,100,200,30,0.65,0.5,0.640305625216091,0.5396046598027956,0.7079899316864213,0.45985882697860986,0.8008723333596677,0.47493618033075785,0.00413515806539584,0.538203213056545,1.409697099999903,4
stagnation_patience,stagnation_patience,30,zdt2,30,25,67,100,200,30,0.65,0.5,0.5130152332433057,0.5039620205925559,0.7390931224865712,0.4919165479384094,0.8096947761676125,0.4912410710394691,0.011519529827867438,0.5280351643618959,1.4125886000001628,4
stagnation_patience,stagnation_patience,30,zdt2,30,26,68,100,200,30,0.65,0.5,0.5322184858872665,0.5136106498068391,0.6739824258322473,0.5058307698120823,0.7370440102821088,0.5178558789332175,0.006465131031624815,0.5338182693761576,1.580514100000073,5
stagnation_patience,stagnation_patience,30,zdt2,30,27,69,100,200,30,0.65,0.5,0.6070232654840798,0.5488453690611144,0.6428875749633333,0.5012385998258074,0.6796044316699658,0.5539748453631386,0.005092868663864292,0.5370459096826703,1.6172132000001511,3
stagnation_patience,stagnation_patience,30,zdt2,30,28,70,100,200,30,0.65,0.5,0.5345752157524144,0.50831895295831,0.6701566970520219,0.500267214914973,0.7454315550963605,0.5100120808675789,0.006809743422226835,0.5338952039475632,1.5883308000002216,5
stagnation_patience,stagnation_patience,30,zdt2,30,29,71,100,200,30,0.65,0.5,0.6750253069102767,0.5255270904263912,0.7091832233881558,0.5048528972949157,0.7568710673059418,0.5412589934870646,0.0044370658013835685,0.5379429475609898,1.6495377999999619,3
stagnation_patience,stagnation_patience,30,zdt3,30,0,42,100,200,30,0.65,0.5,0.5577795274319991,0.5065546117916169,0.7515239934832223,0.5313628912909933,0.8103299793762723,0.5423199846760833,0.006497627044588744,1.0503665667879414,1.4562839999998687,5
stagnation_patience,stagnation_patience,30,zdt3,30,1,43,100,200,30,0.65,0.5,0.6630349649226304,0.5232989818055805,0.7248045570855994,0.5167163269886202,0.7865635914510767,0.5139525510478951,0.005348301823055849,1.0512991970939096,1.3746240999998918,4
stagnation_patience,stagnation_patience,30,zdt3,30,2,44,100,200,30,0.65,0.5,0.5419481870006738,0.5153269689475424,0.7468871093483354,0.5314980296128544,0.7845578331777178,0.5405664598800066,0.005551332617495427,1.050976938311826,1.36507950000032,4
